Texto,Comentarios,Clicks,Etiqueta,000,2026,ahora,ayuso,años,caso,cómo,datos,después,donald,dos,eeuu,empresa,eng,epstein,españa,gobierno,gran,guerra,hace,historia,ia,irán,israel,madrid,medio,menos,mientras,millones,mundo,partido,país,personas,política,pp,presidente,puede,según,ser,si,sido,sino,sistema,solo,sánchez,tras,trump,unidos,vez,vox
"“No tengo problema en decir que voto a Vox”: el municipio obrero que viró a la ultraderecha El proceso de derechización del municipio es llamativo. Ha pasado en 10 años de que la fuerza más votada fuera Unidas Podemos con 738 votos a que sea Vox con 863 papeletas. Entre medias, ganó el PSOE en 2019 y el PP en 2023. “No tengo problema en decir que voto a Vox. No considero que sean de ultraderecha“, apunta la mujer. A sus 62 años, lo que más le preocupa es “la seguridad en las calles” porque percibe “una mayor delincuencia” en las calles de La Puebla de Alfindén.",375,1458,politica,0.0,0.0,0.0,0.0,0.44067208336545316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3033306743459717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8448660349091857
"Los hackers adolescentes de Israel dan miedo: Unidad 8200 (Lord Draugr) Es la unidad de inteligencia militar israelí encargada del espionaje y ciberguerra. Se nutre de mujeres y hombres que hacen el servicio militar obligatorio. No acepta voluntarios. Ella examina estudiantes de todo el país y decide quién invitar a su proceso de selección. Tiene prioridad absoluta sobre cualquier otra unidad. Es la élite. Los candidatos destacan en matemáticas, física e informática o conocen idiomas de Oriente Medio como el Farsi. Pero el gran filtro es un test psicotécnico militar que genera una puntuación llamada Cava.",45,1537,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.508876855250206,0.0,0.0,0.0,0.0,0.0,0.47594797635980357,0.0,0.5186422944564559,0.0,0.0,0.0,0.0,0.0,0.4955078610785217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El Frente Amplio propuesto por Rufián se convertiría en tercera fuerza en España con entre 55 y 75 escaños, permitiendo revalidar el gobierno de Sánchez La propuesta abierta anunciada por Gabriel Rufián, aunque desvinculada de la jornada en la que intervendrá junto a Emilio Delgado (Más Madrid) el próximo 18 de febrero en la sala Galileo de Madrid, abre tres escenarios positivos para la llamada a aunar el espacio “a la izquierda del PSOE”: sólo con sus 4 millones de votos consolidados de 2023 (uno de cada seis votos válidos), pasarían de los 45 escaños actuales a entre 55 y 59; si consiguieran movilizar un 10-12% de base adicional (abstención y antiguo voto de Podemos), se irían a entre 61-68,",247,1993,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29131310793327525,0.29471859238587145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7029963854518171,0.0,0.0,0.0,0.3482212482277509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29471859238587145,0.0,0.0,0.0,0.0,0.3549036771785048,0.0,0.0,0.0,0.0,0.0
La dirección de ERC cierra la puerta a la candidatura conjunta de izquierdas que quiere Rufián: “Si él quiere ser candidato lo será” El partido mantiene su negativa a una coalición estatal pese a la insistencia de Rufián y a sus actos con dirigentes de otras fuerzas de izquierdas,98,802,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6494099434160174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5361357947369653,0.5392820551382809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Denuncian que “solo dos personas” atendían el 112 de Córdoba durante las borrascas Leonardo y Marta Las borrascas Leonardo y Marta han golpeado fuerte en Andalucía y la provincia de Córdoba no se ha librado de las lluvias intensas. Sin embargo, con un nivel 2 en el Plan de Emergencias por Riesgo de Inundaciones y avisos amarillos y naranjas en la provincia de Córdoba, la situación en la sala del 112 de la provincia está siendo dura.  “Todo este trabajo se está realizando por solo dos personas en la sala: un coordinador y un gestor”, denuncia el Sindicato de Servicios de CCOO de Córdoba.",63,281,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5846823732374402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5801008599798783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671238971124745,0.0,0.0,0.0,0.0,0.0,0.0
"Estados Unidos promueve protestas en otros países (según admiten los propios EE. UU.) Si hay algo que agradecerle a la Administración Trump es su fanfarronería, perdón, sinceridad, a la hora de confesar sus injerencias sin adornos. ¿La más reciente? Admitir que ellos mismos provocaron las protestas en Irán",64,552,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571490821314138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4868515723872558,0.0,0.44055695059104716,0.0,0.0,0.0,0.0,0.0,0.0,0.41263657061297454,0.4354662984079753,0.0,0.0
"Moltbot: la historia de 72 horas que acabó en estafa millonaria y pánico global Si parpadeaste este fin de semana, te lo perdiste. Seguro que estas por LinkedIn de influencers que no han tocado una linea de código en su vida hablando de lo bueno que es “ClawdBot”.",61,6251,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178298263387756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962186010287599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El TSXG admite el recurso del BNG para acceder a los acuerdos de Altri y la Xunta que Rueda trata de ocultar Desde la formación nacionalista sostienen que la resistencia del PPdeG a mostrar este pacto demuestra que beneficia principalmente a la empresa de celulosa mientras genera perjuicios para Galicia, especialmente para las comunidades rurales y costeras. El memorando en cuestión llevaba la firma de Francisco Conde, quien entonces ocupaba la presidencia de Impulsa además de ser vicepresidente y conselleiro de Economía.",24,271,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6285406808060101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5884989606009892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5085327776490645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El Consell renueva 21 salones de juego gracias a eliminar la distancia legal con institutos La Generalitat amplía la autorización de 29 locales de apuestas en dos años de los que tres de cada cuatro hubieran tenido que cerrar con la ley del Botànic,49,301,politica,0.0,0.0,0.0,0.0,0.6224118398419151,0.0,0.0,0.0,0.0,0.0,0.7826899140940824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Discord exigirá un escaneo facial o una identificación para el acceso completo el próximo mes.(ENG) Discord anunció el lunes que implementará la verificación de edad en su plataforma a nivel mundial a partir del próximo mes, momento en el que configurará automáticamente las cuentas de todos los usuarios con una experiencia “apta para adolescentes” a menos que demuestren que son adultos. Oficial: discord.com/press-releases/discord-launches-teen-by-default-settings-g",65,437,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6749698564078473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7378453042073047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La Desbandá llega por primera vez a la gran pantalla: 'Largo camino rojo' retrata la matanza silenciada de la guerra civil El dato es revelador. El cine español ha retratado la guerra civil en más de un centenar de películas de ficción. En ninguna de ellas se cita siquiera la Desbandá, la huida desde Málaga de más de 200.000 personas para escapar de las tropas franquistas en febrero de 1937.",33,546,cultura,0.35859608006839644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891714255044251,0.6587539118029425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3668014969784182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891714255044251,0.0
Ghislaine Maxwell ofrece exculpar a Trump del ‘caso Epstein’ a cambio de inmunidad La amiga y cómplice de Jeffrey Epstein se acoge a la Quinta Enmienda para no declarar en el Congreso de Estados Unidos. Está en la cárcel acusada de tejer una red de tráfico de menores,37,1094,politica,0.0,0.0,0.0,0.0,0.0,0.3630560663564477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8325341704141621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28780055173273833,0.30372354238174715,0.0,0.0
"Obturador Electrónico Vs Mecánico: ¿Cuál Elegir en Cada Situación? Cuando uno profundiza en la forma en la que se obtienen las fotografías y ""disecciona"" una cámara, aparecen rápidamente distintos elementos como sensor, lente, visor, diafragma, espejo -si hablamos de una cámara tipo réflex-, obturador... Al igual que sucede con el cuerpo humano, algunos de estos componentes podríamos considerarlos más esenciales que otros. Pero cada uno cumple su función, participa y es necesario para el correcto funcionamiento global del cuerpo.",26,987,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La línea de visión más larga de la Tierra tiene 530 km: desde el Hindú Kush en Afganistán al Pik Dankova en Kirguistán Ryan y Tom se han entretenido en calcular las líneas de visión más largas del planeta Tierra. La más larga va de un punto del Hindú Kush, un macizo montañoso en Afganistán, hasta otro en el Pik Dankova en Kirguistán. Esto se refiere a la línea recta desde la que se puede ver ininterrumpidamente de uno de los puntos al otro. En teoría, podrías lanzar un rayo láser y que acertara en el objetivo sin problemas.",19,2176,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China crea un arma de microondas de alta potencia (HPM) que puede lanzar ráfagas de energía de 20 gigavatios durante 1 minuto Aunque Starlink se ha hecho cada vez más popular, en China han creado la que se considera como la peor pesadilla de Starlink, pues sería capaz de derribar el Internet satelital de Elon Musk. Se trata así de un ""arma"", pero no usa balas ni explosivos, sino que emplea ráfagas de energía microondas de alta potencia (HPM), conocida como TPG1000C. Esta puede interferir en la señal y deshabilitar satélites de Starlink si se llega a 1 gigavatio o más y en este caso hablamos de que consiguen sostener 20 gigavatios durante un minuto.",73,1163,tecnología,0.0,0.0,0.0,0.0,0.0,0.3787580858035613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6832758803041868,0.0,0.0,0.3205635798243537,0.0,0.3787580858035613,0.0,0.0,0.0,0.0,0.0,0.0,0.3787580858035613,0.0
"Amenazas de muerte y datos privados: esto es lo que le ha ocurrido a la funcionaria que ha querido hacer lo mismo que Sánchez en España La responsable de la Comisión de Seguridad Electrónica de Australia, primer país que aplica el veto a redes a los menores de 16 años, relata en la BBC cómo la persiguen de los neonazis a Musk. Ella insiste: ""Vale la pena por los niños"".",151,918,politica,0.0,0.0,0.0,0.0,0.3301080349697232,0.0,0.4087032838482561,0.45929430184091796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3655662552179589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42549963452795736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4453655008855498,0.0,0.0,0.0,0.0,0.0
"El mapa mundial de máquinas de pinball: más de 50.000 de estos maravillosos artilugios todavía sobreviven en salones, bares y locales recreativos Este mapa mundial de máquinas de pinball es una auténtico recurso valioso para quien eche de menos aquellas máquinas físicas, toscas y pesadas donde además de cierta estrategia había que desplegar destreza física, habilidad y tacto… aunque fuera a base de pequeños empujones (¡tilt!) Es parte de Pinball.map, donde explican que tienen registros de 51.538 máquinas de pinball en 12.138 establecimientos en el momento de escribir esto. [vía microsiervos]",39,2928,tecnología,0.6776277801586316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7354050527140027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Hace mucho tiempo que somos ricos”: la historia del trío de payasos que huyó de la España de Franco y conquistó América desde Cuba Esa España autoritaria y empobrecida de la posguerra civil no les resultó propicia y siete años después de su debut decidieron emigrar en busca de un mejor destino. Creyeron que sería por poco tiempo, pero demoraron 27 años en volver, cuando el régimen del dictador Franco ya agonizaba. Quizás conscientes de que no podrían ser profetas en su tierra, en 1946 se embarcaron tras otro sueño: hacer la América. La primera escala latinoamericana fue Cuba, donde se presentaron con un número en el que ya incluían instrumentos musicales, como el saxofón",25,2941,cultura,0.0,0.0,0.0,0.0,0.5069118839690032,0.0,0.0,0.0,0.3026299491190222,0.0,0.0,0.0,0.0,0.0,0.0,0.5613613105934402,0.0,0.0,0.0,0.3091521818020114,0.29277626549274094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28230516491814006,0.0,0.0,0.0,0.0,0.0,0.0,0.2744808107459445,0.0,0.0,0.0,0.0
"Francesca Albanese: “Las democracias liberales se dirigen hacia el modelo israelí, con vigilancia, control y exclusión"" ""hay un sistema de intereses financieros, económicos y de tecnología militar que hacen de Israel algo muy valioso, no solo para la economía mundial, sino para un modelo económico en auge impulsado por la seguridad. Estamos viviendo un proceso progresivo de israelización del espacio público, porque Israel representa un modelo para las democracias liberales...""",39,485,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401722620404363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3956908651354646,0.40328424464974594,0.36460331837707527,0.0,0.0,0.0,0.0,0.0,0.0
"Resultados Elecciones Aragón 2026 | Votos, escaños y mayorías Los votos de los partidos, escaños y posibles mayorías por provincia y municipios.",203,6466,politica,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El socialista António José Seguro derrota en las elecciones presidenciales de Portugal al populista André Ventura ¿Por qué es importante? El exministro socialista António José Seguro aventaja con el 64,65% de los votos a su rival, el ultraderechista André Ventura, con el 35,35%, en la segunda vuelta de las elecciones presidenciales en Portugal con el 85,35% de los sufragios escrutado, según el computo oficial. El exministro socialista António José Seguro aventaja con el 64,65% de los votos a su rival, el ultraderechista André Ventura, con el 35,35%, en la segunda vuelta de las elecciones presidenciales en Portugal con el 85,35% de los sufragios escrutado,",86,480,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las obras del AVE en València sacan una necrópolis islámica, una alquería y un parapeto de la Guerra del Francés <Accesible modo lectura> Algunos retazos de su rica historia han salido a la luz en las obras del acceso ferroviario a València. El ámbito afectado por los actuales trabajos de ADIF en la actuación del nuevo canal de acceso para la integración de la alta velocidad en la ciudad, así como la ampliación y remodelación Joaquín Sorolla, no se encontraban dentro de ninguna de las áreas de vigilancia arqueológica de València, sin embargo en la Evaluación Ambiental previa se acordó como medida de vigilancia establecer un seguimiento arqueológico",21,1072,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962186010287599,0.0,0.7178298263387756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Fotos engañosas: La Desbandá de Málaga El 8 de febrero de 1937 tuvo lugar, en la Carretera Málaga-Almería (hoy N-340A) uno de los episodios más silenciados y turbios de la Guerra Civil Española.   Las tropas rebeldes, tras su victoria en la batalla de Málaga, realizaron un brutal ataque, por mar y aire, a la columna de civiles que huían de la ciudad. Los historiadores no se ponen de acuerdo con las cifras, pero en aquella carretera huían entre 150.000 y 300.000 personas.",34,2656,cultura,0.7739251401483199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554320876974625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3958170707017919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34356477558457493,0.0,0.0,0.0,0.0
"Hace 16 años un estudiante de Barcelona buscaba una forma fácil de editar PDFs. La web que creó es una de las más vistas de internet De parche para solucionar un problema puntual a una pequeña empresa de ""solo"" 43 personas con una de las 50 webs más visitadas del mundo",75,8357,tecnología,0.0,0.0,0.0,0.0,0.338156832604679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46553137328470245,0.0,0.0,0.0,0.0,0.0,0.0,0.41246585805980673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38816414797127596,0.0,0.0,0.4219039264455098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41246585805980673,0.0,0.0,0.0,0.0,0.0,0.0
"Colonos judíos: ¿Por qué robáis tierras palestinas? [ENG/HEW] Colonos judíos: ¿Por qué robáis tierras palestinas?.  Entrevistas pertenecientes a ""The Ask Project"" en el que se da voz a israelíes y palestinos.  Todas las respuestas son de personas al azar y sin editar.",100,1231,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6964703260700268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7175855941307006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"La insoportable levedad de Harari Lo que el historiador vendió en Davos como el nacimiento de una conciencia sintética hostil es en realidad algo mucho más banal y ridículo. Harari confundió el reflejo de un espejo de feria con un monstruo real. Y esa confusión, esa insoportable levedad con la que se tratan temas técnicos complejos ante la élite mundial, es mucho más peligrosa que cualquier algoritmo.",42,1997,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Elecciones Aragón 2026: Bertrand Ndongo se cuela en la votación de Alegría y le persigue El exasesor de Rocío Monasterio (Vox) ha increpado a la candidata socialista en el entorno del IES Goya y en la calle Félix Latasa. Tal y como estaba previsto, Pilar Alegría ha ejercido su derecho al voto desde el IES Goya de Zaragoza este domingo en los primeros comicios adelantados en la historia de Aragón. Eso sí, su presencia en el colegio electoral ha sido breve y su atención a los medios de comunicación... efímera. Todo ello propiciado, principalmente, por la presencia del activista político y exasesor de Rocío Monasterio (Vox), Bertrand",45,1354,politica,0.0,0.39990441003194704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34571363514190434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3677571504546621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7650576603128927
"'A Night at the Garden': imágenes de archivo de un mitin nazi en Nueva York en 1939 con 20.000 asistentes Está elaborado con material de archivo real sobre un mitin nazi celebrado el 20 de febrero de 1939 en el Madison Square Garden de Nueva York. El encuentro reunió a 20.000 estadounidenses en el mítico pabellón. En ese momento, los campos de concentración ya estaban funcionando en Alemania y quedaban seis meses para que se lanzasen a por Polonia.  Llama la atención la fusión de la iconografía estadounidense con la nacionalsocialista. Obviamente, los discursos son antisemitas, pero en sus formas guardan muchas similitudes con las líneas comunes qu",33,2066,cultura,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Viñeta: Escoria Viñeta de Luiso García para Diario Red del 8 de febrero de 2026.,36,6633,politica,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tellado elogia la ""valentía"" del ultra Vito Quiles para ""dar voz a lo que otros no son capaces"" El secretario general del PP también ha criticado el ""populismo de derechas"", en alusión a Vox, y ha pedido a los jóvenes en un acto de Nuevas Generaciones que huyan de ""esas recetas sencillas""",109,548,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7328443104364978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6803963673189726
"Dimiten cuatro miembros del Comité de Garantías de Más Madrid entre críticas por la última reforma de los estatutos En la carta, a la que ha tenido acceso este diario, los cuatro dimisionarios alegan que un partido “verdaderamente democrático” debería contar con un Comité de Garantías “sólido, imparcial y revestido de la autoridad necesaria”, que pueda “actuar sin injerencias” y con “plena independencia funcional del resto de órganos”.  La dirección, en respuesta a los argumentos de los miembros dimisionarios, defiende que esas personas “tienen todo el derecho a no estar de acuerdo con la reforma estatutaria, votada y refrendada por la militancia...""",58,482,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5881003298937644,0.0,0.0,0.0,0.0,0.0,0.5937981302565152,0.0,0.5491282022285069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rufián iniciará “gira” con líderes de la izquierda El portavoz de Gabriel Rufián, diputado de Esquerra Republicana de Catalunya en el Congreso, se prepara para iniciar una serie de encuentros con líderes de la izquierda política a partir del 18 de febrero, según ha adelantado el espacio informativo laSexta Xplica. El objetivo de esta “gira” no es otra que explorar la posibilidad de articular una candidatura unitaria que aglutine a todo el espectro político a la izquierda del PSOE de cara a los próximos desafíos electorales.",169,713,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7401186411538219,0.0,0.0,0.0,0.6724763170674638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Las autoridades neerlandesas confiscan un servidor de Windscribe VPN, pero la empresa dice que no hay datos de usuarios Las autoridades de Países Bajos incautaron físicamente uno de los servidores de la VPN Windscribe en el marco de una investigación no detallada, aparentemente sin presentar una orden judicial antes de hacerlo, según la empresa. Windscribe afirma que sus servidores operan únicamente en memoria RAM (sin disco) y siguen una política de no guardar registros de actividad del usuario, por lo que el hardware incautado no contiene ningún dato útil de los usuarios.",53,812,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38728700818807693,0.0,0.0,0.0,0.0,0.7664057415432383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37929258007390293,0.0,0.0,0.0,0.34462755449785126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
